"X1","X2","Y"
2.935,0.714,0
2.916,0.723,0
2.898,0.714,0
2.844,0.689,0
2.826,0.683,0
2.79,0.686,0
2.752,0.663,0
2.733,0.673,0
2.714,0.649,0
2.696,0.643,0
2.678,0.636,0
2.659,0.63,0
2.641,0.622,0
2.601,0.609,0
2.582,0.599,0
2.526,0.58,0
2.507,0.574,0
2.47,0.561,0
2.452,0.557,0
2.434,0.551,0
2.415,0.543,0
2.397,0.537,0
2.378,0.527,0
2.36,0.523,0
2.342,0.535,0
2.323,0.524,0
2.305,0.506,0
2.159,0.497,0
2.127,0.503,0
1.813,0.63,0
1.789,0.621,0
1.782,0.625,0
1.77,0.597,0
2.001,0.601,0
1.788,0.605,0
1.964,0.544,0
1.941,0.522,0
1.927,0.53,0
1.347,0.761,0
1.333,0.772,0
1.307,0.775,0
1.292,0.856,0
1.226,0.832,0
1.211,0.834,0
1.197,0.839,0
1.163,0.847,0
1.147,0.854,0
1.064,0.875,0
1.047,0.883,0
1.031,0.891,0
0.98,0.895,0
0.966,0.897,0
1.265,0.782,0
1.269,0.779,0
1.27,0.786,0
1.27,0.774,0
1.268,0.769,0
1.259,0.789,0
1.241,0.77,0
1.229,0.766,0
1.215,0.754,0
1.2,0.752,0
1.076,0.747,0
1.057,0.741,0
1.041,0.739,0
1.025,0.727,0
1.11,0.725,0
1.004,0.719,0
1.071,0.713,0
1.051,0.71,0
1.031,0.708,0
0.992,0.689,0
0.972,0.687,0
0.95,0.674,0
0.934,0.671,0
0.915,0.665,0
1.65,0.75,0
1.665,0.743,0
0.925,0.736,0
0.91,0.727,0
1.556,0.697,0
1.536,0.691,0
1.533,0.687,0
1.531,0.686,0
1.529,0.685,0
1.527,0.685,0
1.524,0.684,0
1.523,0.683,0
1.522,0.682,0
0.904,0.682,0
1.492,0.672,0
1.479,0.668,0
1.439,0.657,0
1.415,0.651,0
1.396,0.636,0
1.385,0.632,0
1.374,0.629,0
1.36,0.622,0
1.315,0.608,0
1.302,0.604,0
1.287,0.598,0
1.252,0.588,0
1.235,0.583,0
1.219,0.579,0
1.203,0.575,0
1.187,0.57,0
1.154,0.561,0
1.14,0.556,0
1.123,0.552,0
1.106,0.547,0
1.09,0.543,0
1.037,0.528,0
1.021,0.521,0
0.986,0.516,0
0.967,0.513,0
0.93,0.508,0
1.371,0.496,0
1.366,0.497,0
1.355,0.499,0
1.279,0.502,0
1.274,0.504,0
1.33,0.508,0
1.32,0.512,0
1.31,0.517,0
1.298,0.522,0
1.286,0.528,0
1.275,0.534,0
1.264,0.54,0
1.246,0.547,0
1.21,0.561,0
1.191,0.568,0
1.172,0.575,0
1.156,0.582,0
1.101,0.589,0
1.082,0.596,0
1.06,0.603,0
1.04,0.61,0
1.021,0.618,0
0.982,0.632,0
0.945,0.647,0
0.907,0.655,0
1.085,0.68,0
1.469,0.68,0
1.467,0.678,0
1.471,0.676,0
1.471,0.676,0
1.47,0.677,0
1.468,0.678,0
1.456,0.682,0
1.056,0.69,0
1.049,0.695,0
1.038,0.701,0
1.056,0.757,0
1.062,0.755,0
1.424,0.754,0
1.421,0.755,0
1.597,0.757,0
1.054,0.758,0
1.586,0.763,0
1.066,0.767,0
1.219,0.772,0
1.205,0.779,0
0.993,0.782,0
0.96,0.781,0
0.925,0.775,0
0.917,0.747,0
0.912,0.745,0
0.908,0.746,0
0.911,0.746,0
0.905,0.743,0
2.662,0.697,0
2.655,0.695,0
2.648,0.689,0
2.63,0.682,0
2.62,0.678,0
2.403,0.675,0
2.585,0.667,0
2.569,0.663,0
2.549,0.659,0
2.325,0.555,0
1.5,0.65,0
1.479,0.536,0
1.458,0.642,0
1.44,0.638,0
1.421,0.633,0
1.412,0.628,0
2.395,0.624,0
1.326,0.61,0
1.309,0.606,0
1.286,0.601,0
1.27,0.597,0
1.264,0.592,0
1.248,0.587,0
1.214,0.582,0
1.989,0.578,0
1.97,0.571,0
2.159,0.567,0
1.933,0.565,0
1.088,0.549,0
2.044,0.545,0
2.004,0.537,0
1.984,0.533,0
1.964,0.529,0
1.943,0.525,0
1.924,0.521,0
1.904,0.517,0
1.885,0.513,0
1.406,0.497,0
1.387,0.502,0
1.377,0.505,0
1.366,0.508,0
1.354,0.512,0
1.326,0.523,0
1.311,0.528,0
1.279,0.541,0
1.262,0.549,0
1.227,0.565,0
1.209,0.571,0
1.174,0.587,0
1.156,0.595,0
1.122,0.611,0
1.103,0.619,0
1.024,0.651,0
1.006,0.662,0
0.988,0.67,0
0.97,0.678,0
0.952,0.687,0
0.933,0.696,0
0.915,0.705,0
1.529,0.762,0
1.532,0.753,0
1.528,0.751,0
1.527,0.75,0
1.527,0.75,0
1.525,0.75,0
1.514,0.745,0
1.465,0.726,0
1.45,0.72,0
1.433,0.714,0
1.397,0.7,0
1.379,0.693,0
1.361,0.686,0
1.342,0.679,0
1.323,0.673,0
1.304,0.666,0
1.285,0.658,0
1.267,0.652,0
1.248,0.645,0
1.229,0.638,0
1.209,0.631,0
1.19,0.624,0
1.17,0.617,0
1.151,0.609,0
1.132,0.602,0
1.114,0.595,0
1.096,0.587,0
1.078,0.58,0
1.06,0.573,0
1.042,0.566,0
1.024,0.559,0
1.006,0.551,0
0.987,0.544,0
3.335,0.817,0
3.334,0.818,0
3.334,0.801,0
3.333,0.818,0
3.329,0.817,0
3.323,0.81,0
3.314,0.803,0
3.271,0.783,0
3.256,0.78,0
3.242,0.77,0
3.203,0.754,0
3.188,0.591,0
3.168,0.741,0
3.149,0.632,0
3.129,0.654,0
3.051,0.691,0
2.994,0.668,0
2.973,0.661,0
2.957,0.654,0
2.859,0.629,0
2.835,0.612,0
2.829,0.608,0
2.828,0.607,0
2.828,0.604,0
2.827,0.607,0
2.826,0.608,0
2.823,0.607,0
2.821,0.606,0
2.819,0.606,0
2.817,0.606,0
2.809,0.6,0
2.791,0.6,0
2.767,0.592,0
2.752,0.589,0
2.736,0.587,0
2.719,0.58,0
2.702,0.575,0
2.684,0.565,0
2.665,0.562,0
2.647,0.558,0
2.628,0.558,0
2.609,0.575,0
2.589,0.538,0
2.569,0.529,0
2.51,0.512,0
2.491,0.503,0
2.471,0.496,0
2.107,0.495,0
1.637,0.664,0
1.524,0.665,0
1.425,0.675,0
1.418,0.686,0
1.416,0.693,0
1.403,0.696,0
1.393,0.795,0
1.413,0.805,0
1.414,0.819,0
1.41,0.83,0
1.083,0.844,0
1.071,0.848,0
1.046,0.82,0
1.032,0.82,0
1.017,0.859,0
0.999,0.825,0
0.982,0.828,0
0.965,0.831,0
0.947,0.829,0
0.929,0.828,0
1.338,0.742,0
1.339,0.735,0
1.333,0.732,0
1.329,0.732,0
1.315,0.731,0
1.304,0.731,0
1.28,0.719,0
1.264,0.715,0
1.247,0.71,0
1.23,0.709,0
1.211,0.7,0
1.048,0.694,0
1.025,0.689,0
1.005,0.684,0
0.971,0.673,0
0.955,0.667,0
0.935,0.618,0
1.554,0.538,0
0.903,0.549,0
1.58,0.799,0
1.719,0.795,0
1.721,0.793,0
1.717,0.793,0
1.717,0.796,0
1.716,0.793,0
1.569,0.791,0
1.566,0.792,0
1.669,0.775,0
1.596,0.745,0
1.569,0.737,0
1.553,0.729,0
1.552,0.721,0
1.533,0.712,0
1.416,0.664,0
1.407,0.657,0
1.403,0.652,0
1.395,0.649,0
1.394,0.656,0
1.394,0.645,0
1.392,0.643,0
1.391,0.643,0
1.389,0.643,0
1.387,0.642,0
1.348,0.627,0
1.334,0.622,0
1.316,0.617,0
0.907,0.612,0
1.291,0.607,0
1.275,0.603,0
1.262,0.599,0
1.242,0.594,0
1.226,0.59,0
1.209,0.585,0
1.191,0.58,0
1.171,0.576,0
1.153,0.572,0
1.136,0.567,0
1.118,0.562,0
1.084,0.552,0
1.066,0.547,0
0.992,0.526,0
0.977,0.521,0
0.958,0.516,0
0.91,0.504,0
1.391,0.495,0
1.321,0.497,0
1.306,0.499,0
1.298,0.502,0
1.289,0.505,0
1.271,0.513,0
1.329,0.517,0
1.307,0.526,0
1.294,0.531,0
1.282,0.538,0
1.25,0.552,0
1.232,0.56,0
1.214,0.567,0
1.198,0.574,0
1.127,0.587,0
1.105,0.594,0
1.062,0.607,0
1.043,0.615,0
1.024,0.623,0
1.004,0.631,0
0.985,0.639,0
0.966,0.647,0
0.947,0.655,0
0.929,0.662,0
1.124,0.681,0
1.497,0.686,0
1.479,0.689,0
1.462,0.694,0
1.431,0.705,0
1.058,0.711,0
1.039,0.721,0
1.023,0.733,0
1.04,0.774,0
1.041,0.772,0
1.042,0.772,0
1.041,0.772,0
1.039,0.773,0
1.037,0.774,0
1.036,0.774,0
1.034,0.775,0
1.033,0.776,0
1.026,0.778,0
1.025,0.778,0
1.02,0.779,0
1.02,0.78,0
1.015,0.779,0
1.007,0.778,0
0.983,0.779,0
0.96,0.808,0
0.945,0.782,0
0.914,0.782,0
0.94,0.761,0
0.939,0.76,0
0.942,0.767,0
0.942,0.76,0
0.926,0.865,0
0.911,0.746,0
1.742,0.742,0
2.609,0.693,0
2.593,0.688,0
2.564,0.678,0
2.524,0.662,0
2.51,0.658,0
2.481,0.649,0
2.467,0.559,0
2.451,0.64,0
1.984,0.626,0
1.413,0.631,0
1.967,0.607,0
1.965,0.623,0
2.356,0.615,0
1.329,0.61,0
1.309,0.606,0
1.292,0.601,0
1.275,0.597,0
1.266,0.592,0
1.247,0.588,0
1.231,0.582,0
2.182,0.568,0
2.163,0.565,0
1.156,0.562,0
2.125,0.559,0
2.105,0.555,0
2.086,0.551,0
2.067,0.547,0
2.027,0.54,0
2.007,0.536,0
1.988,0.533,0
1.968,0.529,0
1.91,0.519,0
1.891,0.516,0
0.914,0.512,0
1.481,0.495,0
1.471,0.498,0
1.461,0.5,0
1.45,0.502,0
1.44,0.505,0
1.427,0.509,0
1.398,0.517,0
1.367,0.527,0
1.35,0.532,0
1.332,0.538,0
1.314,0.544,0
1.297,0.55,0
1.279,0.556,0
1.262,0.562,0
1.244,0.568,0
1.226,0.574,0
1.207,0.581,0
1.17,0.594,0
1.151,0.601,0
1.132,0.608,0
1.112,0.615,0
1.093,0.621,0
1.073,0.628,0
1.056,0.635,0
1.037,0.642,0
1.014,0.646,0
0.994,0.654,0
0.974,0.666,0
0.956,0.67,0
0.919,0.685,0
1.564,0.75,0
1.565,0.758,0
1.564,0.776,0
1.557,0.758,0
1.557,0.758,0
1.556,0.757,0
1.555,0.757,0
1.552,0.755,0
1.545,0.753,0
1.535,0.746,0
1.524,0.742,0
1.511,0.74,0
1.496,0.735,0
1.48,0.729,0
1.447,0.717,0
1.429,0.71,0
1.411,0.704,0
1.392,0.7,0
1.377,0.699,0
1.355,0.689,0
1.336,0.684,0
1.318,0.677,0
1.298,0.671,0
1.278,0.665,0
1.261,0.656,0
1.241,0.65,0
1.22,0.643,0
1.196,0.633,0
1.178,0.626,0
1.135,0.612,0
1.096,0.599,0
1.078,0.593,0
1.06,0.586,0
1.042,0.58,0
1.024,0.573,0
0.901,0.533,0
0.905,0.522,0
0.905,0.522,0
0.904,0.521,0
0.901,0.521,0
0.901,0.52,0
3.3,0.812,0
3.3,0.808,0
3.299,0.808,0
3.294,0.806,0
3.287,0.803,0
3.272,0.795,0
3.256,0.79,0
3.238,0.784,0
0.979,0.776,0
3.196,0.586,0
3.137,0.738,0
3.118,0.73,0
3.099,0.722,0
3.041,0.702,0
3.022,0.692,0
3.002,0.688,0
2.909,0.667,0
2.861,0.638,0
2.808,0.62,0
2.796,0.618,0
2.783,0.615,0
2.738,0.599,0
2.722,0.597,0
2.704,0.588,0
2.668,0.578,0
2.631,0.568,0
2.612,0.563,0
2.593,0.558,0
2.573,0.553,0
2.553,0.548,0
2.513,0.539,0
2.473,0.53,0
2.433,0.52,0
2.411,0.516,0
2.394,0.512,0
2.371,0.508,0
2.351,0.504,0
2.312,0.499,0
2.292,0.5,0
2.212,0.502,0
2.172,0.504,0
2.152,0.506,0
2.132,0.602,0
2.112,0.513,0
1.972,0.566,0
1.952,0.573,0
1.431,0.821,0
1.424,0.828,0
1.433,0.833,0
1.411,0.853,0
0.932,0.792,0
0.934,0.792,0
0.926,0.789,0
1.213,0.783,0
1.349,0.782,0
0.91,0.776,0
1.297,0.766,0
1.249,0.745,0
1.233,0.738,0
1.184,0.718,0
1.168,0.712,0
1.116,0.692,0
1.098,0.686,0
1.08,0.678,0
1.062,0.672,0
0.967,0.635,0
0.753,0.457,0
0.735,0.467,0
0.729,0.469,0
0.723,0.477,0
0.757,0.48,0
0.757,0.482,0
0.761,0.482,0
0.765,0.482,0
0.814,0.48,0
0.811,0.479,0
0.576,0.471,0
0.881,0.645,0
0.864,0.652,0
0.847,0.658,0
0.815,0.662,0
0.801,0.667,0
0.792,0.665,0
0.796,0.665,0
0.796,0.665,0
0.799,0.664,0
0.799,0.664,0
0.798,0.663,0
0.797,0.666,0
0.792,0.671,0
0.791,0.684,0
0.79,0.674,0
0.789,0.66,0
0.788,0.66,0
0.787,0.659,0
0.786,0.661,0
0.785,0.665,0
0.814,0.668,0
0.807,0.809,0
0.786,0.805,0
0.785,0.804,0
0.787,0.854,0
0.814,0.78,0
0.88,0.776,0
0.891,0.663,0
0.733,0.539,0
0.711,0.54,0
0.679,0.53,0
0.658,0.521,0
0.65,0.515,0
0.644,0.509,0
0.639,0.504,0
0.859,0.496,0
0.861,0.491,0
0.865,0.491,0
0.865,0.491,0
0.865,0.49,0
0.865,0.489,0
0.865,0.488,0
0.868,0.487,0
0.867,0.486,0
0.87,0.485,0
0.869,0.485,0
0.74,0.483,0
0.861,0.482,0
0.859,0.48,0
0.853,0.477,0
0.852,0.474,0
0.852,0.472,0
0.851,0.47,0
0.854,0.467,0
0.857,0.465,0
0.622,0.786,0
0.606,0.793,0
0.589,0.801,0
0.574,0.805,0
0.559,0.807,0
0.547,0.797,0
0.541,0.786,0
0.549,0.784,0
0.895,0.773,0
0.88,0.779,0
0.847,0.779,0
0.832,0.778,0
0.817,0.775,0
0.804,0.771,0
0.793,0.771,0
0.789,0.768,0
0.791,0.767,0
0.792,0.766,0
0.792,0.766,0
0.791,0.765,0
0.791,0.766,0
0.79,0.766,0
0.79,0.769,0
0.789,0.872,0
0.789,0.87,0
0.789,0.865,0
0.788,0.772,0
0.787,0.759,0
0.786,0.753,0
0.785,0.751,0
0.785,0.749,0
0.784,0.746,0
0.787,0.744,0
0.81,0.381,0
0.785,0.374,0
0.785,0.374,0
0.785,0.373,0
0.785,0.373,0
0.785,0.372,0
0.785,0.371,0
0.788,0.37,0
0.788,0.37,0
0.788,0.372,0
0.791,0.751,0
0.798,0.743,0
0.898,0.734,0
0.584,0.515,0
0.577,0.511,0
0.577,0.507,0
0.79,0.5,0
0.777,0.497,0
0.765,0.494,0
0.76,0.491,0
0.761,0.49,0
0.769,0.49,0
0.77,0.489,0
0.773,0.489,0
0.77,0.489,0
0.773,0.488,0
0.583,0.479,0
0.864,0.658,0
0.846,0.665,0
0.827,0.671,0
0.809,0.678,0
0.792,0.684,0
0.776,0.689,0
0.767,0.69,0
0.769,0.686,0
0.77,0.685,0
0.77,0.685,0
0.769,0.685,0
0.769,0.684,0
0.769,0.684,0
0.769,0.683,0
0.768,0.683,0
0.768,0.682,0
0.768,0.681,0
0.769,0.68,0
0.765,0.682,0
0.763,0.684,0
0.762,0.683,0
0.761,0.681,0
0.76,0.677,0
0.759,0.676,0
0.757,0.679,0
0.756,0.682,0
0.755,0.689,0
0.762,0.72,0
0.769,0.783,0
0.772,0.685,0
0.758,0.779,0
0.758,0.776,0
0.761,0.851,0
0.764,0.713,0
0.768,0.753,0
0.69,0.498,0
0.671,0.489,0
0.619,0.483,0
0.607,0.477,0
0.593,0.473,0
0.58,0.465,0
0.568,0.462,0
0.821,0.462,0
0.824,0.458,0
0.825,0.454,0
0.825,0.454,0
0.825,0.453,0
0.507,0.452,0
0.507,0.451,0
0.507,0.451,0
0.508,0.45,0
0.508,0.45,0
0.508,0.449,0
0.508,0.448,0
0.512,0.447,0
0.823,0.447,0
0.823,0.446,0
0.823,0.438,0
0.824,0.44,0
0.824,0.438,0
0.829,0.436,0
0.83,0.435,0
0.829,0.433,0
0.826,0.431,0
0.825,0.426,0
0.825,0.423,0
0.825,0.421,0
0.831,0.414,0
0.826,0.411,0
0.824,0.405,0
0.82,0.403,0
0.82,0.4,0
0.822,0.399,0
0.821,0.397,0
0.824,0.396,0
0.824,0.395,0
0.819,0.407,0
0.813,0.399,0
0.811,0.395,0
0.81,0.393,0
0.805,0.393,0
0.808,0.396,0
0.809,0.431,0
0.811,0.435,0
0.804,0.404,0
0.802,0.427,0
0.802,0.431,0
0.805,0.478,0
0.802,0.477,0
0.805,0.477,0
0.805,0.479,0
0.805,0.479,0
0.808,0.478,0
0.822,0.49,0
0.825,0.937,0
0.889,0.804,0
0.869,0.808,0
0.83,0.813,0
0.811,0.817,0
0.793,0.822,0
0.78,0.824,0
0.778,0.825,0
0.785,0.819,0
0.786,0.819,0
0.786,0.817,0
0.785,0.817,0
0.785,0.816,0
0.785,0.816,0
0.785,0.815,0
0.785,0.814,0
0.784,0.813,0
0.78,0.811,0
0.779,0.81,0
0.779,0.808,0
0.778,0.807,0
0.777,0.805,0
0.779,0.825,0
0.779,0.817,0
0.778,0.812,0
0.776,0.808,0
0.771,0.803,0
0.77,0.803,0
0.769,0.802,0
0.769,0.863,0
0.769,0.871,0
0.769,0.82,0
0.778,0.8,0
0.803,0.792,0
0.774,0.789,0
0.767,0.788,0
0.776,0.767,0
0.831,0.761,0
0.792,0.758,0
0.854,0.755,0
0.892,0.746,0
0.899,0.641,0
0.881,0.669,0
0.864,0.627,0
0.847,0.623,0
0.83,0.619,0
0.816,0.613,0
0.803,0.601,0
0.818,0.589,0
0.9,0.581,0
0.899,0.581,0
0.898,0.58,0
0.897,0.58,0
0.896,0.579,0
0.895,0.579,0
0.895,0.578,0
0.895,0.578,0
0.896,0.575,0
0.896,0.574,0
0.897,0.572,0
0.897,0.57,0
0.899,0.567,0
0.9,0.566,0
0.899,0.564,0
0.898,0.563,0
0.897,0.56,0
0.897,0.557,0
0.896,0.553,0
0.896,0.551,0
0.896,0.549,0
0.896,0.548,0
0.895,0.546,0
0.894,0.544,0
0.892,0.538,0
0.891,0.535,0
0.891,0.533,0
0.891,0.532,0
0.894,0.53,0
0.894,0.529,0
0.892,0.53,0
0.887,0.524,0
0.886,0.526,0
0.884,0.532,0
0.882,0.531,0
0.881,0.527,0
0.88,0.527,0
0.879,0.526,0
0.882,0.535,0
0.881,0.914,0
0.88,0.708,0
0.878,0.696,0
0.878,0.7,0
0.878,0.695,0
0.881,0.693,0
0.881,0.692,0
0.887,0.691,0
0.888,0.69,0
0.891,0.692,0
0.887,0.794,0
0.866,0.774,0
0.873,0.768,0
0.837,0.751,0
0.817,0.735,0
0.863,0.722,0
0.819,0.656,0
0.733,0.555,0
0.715,0.55,0
0.689,0.53,0
0.712,0.524,0
0.692,0.516,0
0.676,0.512,0
0.651,0.515,0
0.693,0.498,0
0.712,0.496,0
0.9,0.491,0
0.772,0.488,0
0.766,0.486,0
0.885,0.484,0
0.878,0.482,0
0.863,0.477,0
0.86,0.476,0
0.86,0.475,0
0.859,0.474,0
0.857,0.473,0
0.856,0.472,0
0.855,0.472,0
0.852,0.471,0
0.851,0.471,0
0.848,0.469,0
0.85,0.468,0
0.846,0.466,0
0.848,0.464,0
0.851,0.461,0
0.85,0.459,0
0.853,0.457,0
0.897,0.736,0
0.878,0.743,0
0.862,0.75,0
0.846,0.757,0
0.831,0.765,0
0.816,0.769,0
0.804,0.779,0
0.799,0.78,0
0.799,0.783,0
0.799,0.782,0
0.803,0.786,0
0.892,0.912,0
0.878,0.914,0
0.861,0.919,0
0.849,0.918,0
0.837,0.92,0
0.827,0.922,0
0.825,0.921,0
0.827,0.916,0
0.829,0.914,0
0.829,0.914,0
0.829,0.914,0
0.828,0.913,0
0.831,0.912,0
0.831,0.911,0
0.826,0.897,0
0.825,0.897,0
0.821,0.888,0
0.82,1.001,0
0.819,0.904,0
0.816,0.499,0
0.816,0.489,0
0.815,0.484,0
0.817,0.482,0
0.858,0.483,0
0.86,0.502,0
0.818,0.837,0
0.817,0.833,0
0.817,0.482,0
0.844,0.467,0
0.878,0.495,0
0.861,0.488,0
0.826,0.475,0
0.81,0.472,0
0.504,0.449,0
0.503,0.447,0
0.495,0.439,0
0.497,0.437,0
0.496,0.433,0
0.747,0.432,0
0.744,0.432,0
0.745,0.432,0
0.742,0.431,0
0.742,0.431,0
0.741,0.425,0
0.738,0.427,0
0.738,0.426,0
0.738,0.426,0
0.741,0.426,0
0.74,0.425,0
0.743,0.424,0
0.867,0.739,0
0.851,0.75,0
0.835,0.762,0
0.819,0.772,0
0.8,0.78,0
0.802,0.777,0
0.801,0.778,0
0.799,0.778,0
0.799,0.78,0
0.799,0.778,0
0.797,0.781,0
0.796,0.781,0
0.795,0.782,0
0.795,0.786,0
0.794,0.789,0
0.796,0.793,0
0.796,0.827,0
0.796,0.826,0
0.799,0.824,0
0.803,0.793,0
0.81,0.819,0
0.798,0.816,0
0.795,0.813,0
0.8,0.809,0
0.775,0.576,0
0.759,0.569,0
0.712,0.562,0
0.689,0.554,0
0.674,0.547,0
0.656,0.54,0
0.847,0.533,0
0.85,0.535,0
0.852,0.531,0
0.853,0.531,0
0.853,0.527,0
0.852,0.526,0
0.852,0.525,0
0.584,0.524,0
0.582,0.523,0
0.852,0.521,0
0.582,0.52,0
0.583,0.52,0
0.85,0.519,0
0.849,0.517,0
0.85,0.517,0
0.85,0.516,0
0.851,0.515,0
0.851,0.513,0
0.852,0.512,0
0.855,0.51,0
0.857,0.509,0
0.602,0.504,0
0.854,0.501,0
0.854,0.498,0
0.854,0.496,0
0.857,0.492,0
0.857,0.488,0
0.855,0.483,0
0.85,0.477,0
0.854,0.468,0
0.852,0.467,0
0.847,0.469,0
0.845,0.47,0
0.841,0.466,0
0.839,0.465,0
0.839,0.467,0
0.838,0.48,0
0.806,0.516,0
0.794,0.528,0
0.784,0.54,0
0.772,0.552,0
0.764,0.565,0
0.752,0.772,0
0.758,0.992,0
0.758,0.595,0
0.758,0.991,0
0.758,0.597,0
0.758,0.594,0
0.761,0.986,0
0.808,0.616,0
0.789,0.609,0
0.758,0.601,0
0.759,0.593,0
0.747,0.586,0
0.882,0.78,0
0.863,0.781,0
0.843,0.785,0
0.803,0.789,0
0.773,0.797,0
0.77,0.795,0
0.773,0.794,0
0.776,0.793,0
0.778,0.793,0
0.778,0.793,0
0.777,0.792,0
0.777,0.793,0
0.777,0.792,0
0.778,0.792,0
0.778,0.792,0
0.78,0.788,0
0.78,0.788,0
0.78,0.787,0
0.78,0.786,0
0.78,0.785,0
0.782,0.783,0
0.782,0.779,0
0.78,0.778,0
0.777,0.776,0
0.776,0.776,0
0.775,0.775,0
0.775,0.773,0
0.778,0.776,0
0.778,0.798,0
0.776,0.785,0
0.771,0.776,0
0.77,0.772,0
0.768,0.768,0
0.767,0.77,0
0.765,0.82,0
0.768,0.817,0
0.767,0.799,0
0.789,0.84,0
0.765,0.781,0
0.768,0.832,0
0.771,0.768,0
0.851,0.755,0
0.899,0.638,0
0.879,0.635,0
0.862,0.629,0
0.845,0.615,0
0.829,0.609,0
0.813,0.602,0
0.8,0.608,0
0.794,0.587,0
0.809,0.58,0
0.898,0.573,0
0.887,0.57,0
0.873,0.566,0
0.859,0.563,0
0.845,0.558,0
0.833,0.554,0
0.821,0.551,0
0.811,0.548,0
0.805,0.541,0
0.805,0.537,0
0.807,0.536,0
0.808,0.536,0
0.808,0.536,0
0.808,0.535,0
0.809,0.533,0
0.809,0.529,0
0.81,0.528,0
0.811,0.528,0
0.811,0.526,0
0.812,0.528,0
0.812,0.527,0
0.811,0.527,0
0.811,0.525,0
0.809,0.523,0
0.809,0.517,0
0.808,0.51,0
0.807,0.509,0
0.805,0.516,0
0.803,0.503,0
0.802,0.498,0
0.802,0.492,0
0.802,0.49,0
0.805,0.491,0
0.804,0.49,0
0.795,0.515,0
0.794,0.487,0
0.791,0.854,0
0.794,0.833,0
0.793,0.822,0
0.831,0.644,0
0.792,0.625,0
0.792,0.622,0
0.798,0.502,0
0.801,0.503,0
0.815,0.511,0
0.878,0.718,0
0.866,0.711,0
0.845,0.697,0
0.806,0.682,0
0.848,0.667,0
0.9,0.661,0
0.898,0.664,0
0.894,0.659,0
0.899,0.52,0
0.882,0.518,0
0.865,0.515,0
0.848,0.513,0
0.833,0.51,0
0.818,0.507,0
0.804,0.501,0
0.806,0.501,0
0.805,0.5,0
0.805,0.5,0
0.808,0.499,0
0.808,0.497,0
0.814,0.495,0
0.82,0.487,0
0.879,0.637,0
0.857,0.64,0
0.835,0.644,0
0.794,0.653,0
0.776,0.661,0
0.762,0.66,0
0.756,0.658,0
0.757,0.652,0
0.76,0.651,0
0.761,0.65,0
0.761,0.65,0
0.76,0.649,0
0.763,0.649,0
0.767,0.648,0
0.77,0.647,0
0.664,0.702,0
0.641,0.71,0
0.619,0.718,0
0.602,0.724,0
0.586,0.732,0
0.569,0.736,0
0.558,0.737,0
0.548,0.74,0
0.544,0.738,0
0.545,0.736,0
0.55,0.735,0
0.553,0.734,0
0.886,0.735,0
0.867,0.735,0
0.847,0.734,0
0.813,0.741,0
0.799,0.746,0
0.787,0.753,0
0.774,0.854,0
0.775,0.85,0
0.776,0.85,0
0.776,0.849,0
0.776,0.849,0
0.776,0.755,0
0.776,0.75,0
0.775,0.749,0
0.775,0.746,0
0.775,0.744,0
0.774,0.738,0
0.774,0.736,0
0.773,0.731,0
0.776,0.73,0
0.786,0.732,0
0.786,0.372,0
0.775,0.355,0
0.778,0.356,0
0.804,0.732,0
0.592,0.531,0
0.587,0.527,0
0.579,0.522,0
0.577,0.517,0
0.573,0.512,0
0.569,0.508,0
0.818,0.478,0
0.803,0.475,0
0.788,0.472,0
0.778,0.47,0
0.768,0.468,0
0.755,0.465,0
0.747,0.463,0
0.747,0.461,0
0.749,0.461,0
0.749,0.461,0
0.749,0.46,0
0.752,0.46,0
0.765,0.46,0
0.756,0.459,0
0.899,0.664,0
0.881,0.673,0
0.846,0.691,0
0.812,0.708,0
0.797,0.717,0
0.789,0.722,0
0.785,0.726,0
0.783,0.722,0
0.783,0.728,0
0.783,0.725,0
0.782,0.725,0
0.781,0.724,0
0.781,0.724,0
0.778,0.719,0
0.777,0.719,0
0.776,0.718,0
0.776,0.717,0
0.775,0.719,0
0.774,0.726,0
0.78,1.142,0
0.791,0.725,0
0.776,0.728,0
0.776,0.791,0
0.775,0.853,0
0.781,0.817,0
0.799,0.773,0
0.791,0.755,0
0.786,0.754,0
0.787,0.752,0
0.78,0.748,0
0.733,0.555,0
0.704,0.549,0
0.682,0.542,0
0.666,0.541,0
0.656,0.534,0
0.886,0.525,0
0.87,0.519,0
0.86,0.507,0
0.859,0.504,0
0.862,0.502,0
0.864,0.502,0
0.864,0.502,0
0.863,0.502,0
0.865,0.5,0
0.865,0.499,0
0.866,0.498,0
0.866,0.496,0
0.867,0.495,0
0.867,0.495,0
0.867,0.495,0
0.867,0.495,0
0.867,0.494,0
0.868,0.493,0
0.868,0.492,0
0.869,0.491,0
0.869,0.49,0
0.869,0.489,0
0.865,0.487,0
0.586,0.485,0
0.588,0.483,0
0.87,0.481,0
0.87,0.478,0
0.87,0.476,0
0.87,0.474,0
0.87,0.472,0
0.87,0.47,0
0.87,0.469,0
0.869,0.466,0
0.866,0.459,0
0.865,0.456,0
0.863,0.452,0
0.863,0.451,0
0.865,0.449,0
0.862,0.448,0
0.863,0.45,0
0.853,0.451,0
0.856,0.446,0
0.854,0.445,0
0.852,0.444,0
0.851,0.448,0
0.851,0.474,0
0.855,0.538,0
0.857,0.455,0
0.856,0.452,0
0.897,0.452,0
